Variation ID	Chromosome	Region Start	Region End	Feature Type Class	Feature Type	Epigenome
rs12924729	chr16	11185100	11188080	Histone	H3K36me3	H1-mesenchymal
rs12924729	chr16	11185912	11188951	Histone	H2BK20ac	IMR90
rs12924729	chr16	11186120	11188540	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs12924729	chr16	11186140	11188600	Histone	H3K4me1	Spleen
rs12924729	chr16	11186230	11189493	Histone	H3K4ac	IMR90
rs12924729	chr16	11186300	11189480	Histone	H3K4me1	Fetal Stomach
rs12924729	chr16	11186380	11189960	Histone	H3K4me1	CD4 positive alpha beta T cell
rs12924729	chr16	11186440	11190420	Histone	H3K4me1	B cells (PB) Roadmap
rs12924729	chr16	11186440	11189440	Histone	H3K4me1	T helper 17 cell
rs12924729	chr16	11186480	11190220	Histone	H3K4me1	Natural Killer cells (PB)
rs12924729	chr16	11186500	11188880	Histone	H3K4me1	naive thymus derived CD4 positive alpha beta T cell
rs12924729	chr16	11186520	11189940	Histone	H3K4me1	Fetal Adrenal Gland
rs12924729	chr16	11186640	11188920	Histone	H2BK12ac	H1-mesenchymal
rs12924729	chr16	11186660	11188940	Histone	H3K4me1	Fetal Muscle Trunk
rs12924729	chr16	11186680	11188480	Histone	H3K4me1	Lung
rs12924729	chr16	11186680	11188900	Histone	H3K4me1	Placenta
rs12924729	chr16	11186680	11188240	Histone	H2AK5ac	H1-trophoblast
rs12924729	chr16	11186690	11188680	Histone	H3K27ac	Lung
rs12924729	chr16	11186700	11187920	Histone	H3K36me3	iPS DF 19.11
rs12924729	chr16	11186700	11188040	Histone	H2BK12ac	H1-trophoblast
rs12924729	chr16	11186720	11189680	Histone	H3K4me1	IMR90
rs12924729	chr16	11186720	11188962	Histone	H4K91ac	IMR90
rs12924729	chr16	11186729	11189527	Histone	H4K5ac	IMR90
rs12924729	chr16	11186730	11189777	Histone	H3K27ac	CD4 positive alpha beta T cell
rs12924729	chr16	11186740	11190000	Histone	H3K4me1	neuron
rs12924729	chr16	11186757	11189531	Histone	H3K27ac	IMR90
rs12924729	chr16	11186760	11189240	Histone	H3K4me1	CD4 positive alpha beta memory T cell
rs12924729	chr16	11186760	11188420	Histone	H4K8ac	H1-mesenchymal
rs12924729	chr16	11186766	11188612	Histone	H3K18ac	H1-mesenchymal
rs12924729	chr16	11186780	11188540	Histone	H3K4me1	esophagus
rs12924729	chr16	11186780	11187820	Histone	H3K79me1	H1-mesenchymal
rs12924729	chr16	11186800	11187980	Histone	H3K4me1	Gastric
rs12924729	chr16	11186803	11188381	Histone	H3K4ac	H1-mesenchymal
rs12924729	chr16	11186803	11190390	Histone	H3K18ac	IMR 90
rs12924729	chr16	11186840	11188480	Histone	H3K14ac	H1-trophoblast
rs12924729	chr16	11186860	11189520	Histone	H3K4me1	Fetal Muscle Leg
rs12924729	chr16	11186860	11189420	Histone	H3K4me1	CD4 positive CD25 positive alpha beta regulatory T cell
rs12924729	chr16	11186880	11188685	Histone	H3K4ac	IMR 90
rs12924729	chr16	11186924	11189526	Histone	H2BK120ac	IMR90
rs12924729	chr16	11187000	11188700	Histone	H3K79me1	H1-trophoblast
rs12924729	chr16	11187000	11190080	Histone	H4K8ac	IMR90
rs12924729	chr16	11187021	11189636	Histone	H3K27ac	T helper 17 cell
rs12924729	chr16	11187060	11188220	Histone	H3K36me3	Fetal Muscle Leg
rs12924729	chr16	11187140	11188800	Histone	H3K4me1	Fetal Intestine Small
rs12924729	chr16	11187280	11188380	Histone	H3K79me2	IMR 90
rs12924729	chr16	11187298	11189573	Histone	H3K27ac	Fetal Adrenal Gland
rs12924729	chr16	11187320	11189240	Histone	H3K4me1	HUES6
rs12924729	chr16	11187358	11189423	Histone	H3K4me3	Thymus
rs12924729	chr16	11187400	11187840	Histone	H3K9me1	IMR 90
rs12924729	chr16	11187400	11187900	Histone	H3K14ac	H1-mesenchymal
rs12924729	chr16	11187417	11188555	Histone	H3K27ac	Aorta
rs12924729	chr16	11187420	11188400	Histone	H3K14ac	H9
rs12924729	chr16	11187420	11188780	Histone	H3K4me1	neutrophil
rs12924729	chr16	11187420	11188680	Histone	H3K4me1	H1-trophoblast
rs12924729	chr16	11187457	11189522	Histone	H3K27ac	Small Intestine
rs12924729	chr16	11187460	11188520	Histone	H3K4me1	iPS DF 19.11
rs12924729	chr16	11187480	11188000	Histone	H4K8ac	H1-trophoblast
rs12924729	chr16	11187498	11188439	Histone	H3K4me3	T helper 17 cell
rs12924729	chr16	11187520	11187960	Histone	H3K4me1	sigmoid colon
rs12924729	chr16	11187520	11189560	Histone	H3K4me1	neural stem progenitor cell
rs12924729	chr16	11187540	11187920	Histone	H3K79me2	H1-trophoblast
rs12924729	chr16	11187541	11189400	Histone	H3K27ac	Placenta
rs12924729	chr16	11187560	11188740	Histone	H3K4me1	Fetal Intestine Large
rs12924729	chr16	11187580	11188860	Histone	H3K36me3	Fetal Adrenal Gland
rs12924729	chr16	11187600	11188660	Histone	H3K4me1	H1-mesenchymal
rs12924729	chr16	11187600	11189520	Histone	H3K14ac	IMR 90
rs12924729	chr16	11187602	11189449	Histone	H3K27ac	Fetal Muscle Leg
rs12924729	chr16	11187620	11188020	Histone	H3K79me1	IMR 90
rs12924729	chr16	11187640	11187860	Histone	H3K36me3	HUES6
rs12924729	chr16	11187659	11187930	Histone	H3K4me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs12924729	chr16	11187660	11188160	Histone	H3K4me1	Small Intestine
rs12924729	chr16	11187693	11187893	Histone	H3K27ac	common myeloid progenitor CD34 positive
rs12924729	chr16	11187732	11187908	Histone	H2BK5ac	H1-neuronal progenitor
rs12924729	chr16	11187732	11188438	Open Chromatin	DNase1	common myeloid progenitor CD34 positive
rs12924729	chr16	11187746	11187950	Histone	H2BK120ac	H9
rs12924729	chr16	11187763	11188015	Histone	H3K27ac	Natural Killer cells (PB)
rs9746695	chr16	11205720	11211200	Histone	H2AK5ac	IMR90
rs9746695	chr16	11205760	11207960	Histone	H3K4me1	Thymus
rs9746695	chr16	11205760	11210640	Histone	H3K4me1	Fetal Thymus
rs9746695	chr16	11205800	11209620	Histone	H3K4me1	T cells (PB) Roadmap
rs9746695	chr16	11206100	11209320	Histone	H3K4me1	CD4 positive alpha beta memory T cell
rs9746695	chr16	11206240	11209780	Histone	H3K4me1	CD4 positive alpha beta T cell ENCSR948ZKZ
rs9746695	chr16	11206260	11210720	Histone	H3K4me1	Natural Killer cells (PB)
rs9746695	chr16	11206340	11209520	Histone	H3K4me1	CD4 positive alpha beta T cell
rs9746695	chr16	11206400	11209700	Histone	H3K4me1	IMR 90
rs9746695	chr16	11206480	11209620	Histone	H2BK12ac	IMR90
rs9746695	chr16	11206560	11211320	Histone	H3K36me3	B cells (PB) Roadmap
rs9746695	chr16	11206580	11208020	Histone	H3K79me1	IMR 90
rs9746695	chr16	11206620	11209620	Histone	H3K4me1	Placenta
rs9746695	chr16	11206840	11209180	Histone	H3K4me1	naive thymus derived CD4 positive alpha beta T cell
rs9746695	chr16	11206860	11208480	Histone	H4K8ac	IMR 90
rs9746695	chr16	11206940	11209620	Histone	H2BK12ac	IMR 90
rs9746695	chr16	11206980	11209180	Histone	H3K4me1	lung ENCSR465WKM
rs9746695	chr16	11207160	11208340	Histone	H3K4me1	brain
rs9746695	chr16	11207180	11209660	Histone	H3K4me1	neutrophil
rs9746695	chr16	11207300	11209100	Histone	H3K4me1	T helper 17 cell
rs9746695	chr16	11207338	11207950	Histone	H3K27ac	Fetal Thymus
rs9746695	chr16	11207420	11209680	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs9746695	chr16	11207600	11209300	Histone	H3K4me1	HUES6
rs9746695	chr16	11207694	11207943	Histone	H3K27ac	T helper 17 cell
rs9746695	chr16	11207743	11208124	Open Chromatin	DNase1	brain ENCSR189GMC
rs9746695	chr16	11207760	11208080	Histone	H3K27me3	IMR 90
rs9746695	chr16	11207800	11208060	Histone	H3K36me3	iPS-20b
rs9746695	chr16	11207820	11209620	Histone	H3K4me1	Lung
rs9746695	chr16	11207840	11209680	Histone	H3K14ac	IMR90
rs9746695	chr16	11207873	11208106	Histone	H3K27ac	Aorta
rs9746695	chr16	11207880	11208480	Histone	H3K79me2	IMR90
rs9746695	chr16	11207880	11208100	Histone	H3K14ac	IMR 90
rs4129934	chr16	11526300	11531440	Histone	H3K27me3	IMR 90
rs4129934	chr16	11527400	11530840	Histone	H3K27me3	Fetal Adrenal Gland
rs4129934	chr16	11527420	11529160	Histone	H3K27me3	Fetal Muscle Leg
rs4129934	chr16	11527680	11529200	Histone	H3K27me3	T cells (PB) Roadmap
rs4129934	chr16	11528460	11529200	Histone	H3K27me3	Fetal Muscle Trunk
rs4129934	chr16	11528540	11528800	Histone	H3K27me3	sigmoid colon
rs4129934	chr16	11528560	11529620	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs4129934	chr16	11528760	11530860	Histone	H3K27me3	Placenta
rs6498657	chr16	17092676	17092928	Histone	H3K27ac	Lung
rs6498657	chr16	17092678	17092880	Histone	H2BK120ac	H9
rs6498657	chr16	17092680	17093040	Histone	H3K9me3	IMR 90
rs6498657	chr16	17092720	17092900	Histone	H2BK12ac	H1-neuronal progenitor
rs2545886	chr16	21028020	21029220	Histone	H3K4me1	heart
rs2545886	chr16	21028918	21029274	Open Chromatin	DNase1	brain ENCSR189GMC
rs2545886	chr16	21028923	21029208	Open Chromatin	DNase1	brain
rs9930029	chr16	24742120	24840840	Histone	H3K36me3	neural stem progenitor cell
rs9930029	chr16	24768400	24776200	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs9930029	chr16	24768620	24778000	Histone	H3K36me3	iPS-20b
rs9930029	chr16	24768640	24776540	Histone	H3K36me3	HUES6
rs9930029	chr16	24768680	24779440	Histone	H3K36me3	HUES48
rs9930029	chr16	24768780	24776460	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs9930029	chr16	24768780	24776280	Histone	H3K36me3	endodermal cell
rs9930029	chr16	24768800	24779660	Histone	H3K36me3	HUES64
rs9930029	chr16	24769060	24776900	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs9930029	chr16	24769080	24777440	Histone	H3K36me3	T cells (PB) Roadmap
rs9930029	chr16	24769220	24773480	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs9930029	chr16	24769400	24772640	Histone	H3K79me1	IMR 90
rs9930029	chr16	24769540	24776960	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs9930029	chr16	24769720	24776280	Histone	H3K36me3	B cells (PB) Roadmap
rs9930029	chr16	24770400	24776780	Histone	H3K4me1	Fetal Adrenal Gland
rs9930029	chr16	24770720	24773180	Histone	H3K36me3	Placenta
rs9930029	chr16	24771200	24772660	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs9930029	chr16	24771339	24776108	Histone	H3K27ac	Fetal Adrenal Gland
rs9930029	chr16	24771680	24772640	Histone	H3K36me3	Fetal Intestine Large
rs9930029	chr16	24771720	24777420	Histone	H3K36me3	neuron
rs9930029	chr16	24771720	24772640	Histone	H3K36me3	Fetal Muscle Leg
rs9930029	chr16	24771840	24772640	Histone	H3K79me2	IMR 90
rs9930029	chr16	24771900	24777040	Histone	H3K36me3	Natural Killer cells (PB)
rs9930029	chr16	24771980	24773500	Histone	H3K36me3	Fetal Muscle Trunk
rs9930029	chr16	24772040	24772600	Histone	H4K20me1	IMR 90
rs9930029	chr16	24772080	24772640	Histone	H3K36me3	H1 hESC
rs9930029	chr16	24772180	24772600	Histone	H3K36me3	sigmoid colon
rs9930029	chr16	24772360	24772700	Histone	H3K4me1	lung ENCSR465WKM
rs9930029	chr16	24772380	24772580	Histone	H3K79me2	H9
rs9930029	chr16	24772380	24772700	Histone	H3K36me3	IMR 90
rs9930029	chr16	24772520	24773580	Histone	H3K36me3	Fetal Thymus
rs8063113	chr16	78270080	78273480	Histone	H3K4me1	lung ENCSR465WKM
rs8063113	chr16	78270540	78271100	Histone	H3K36me3	Fetal Stomach
rs8063113	chr16	78270700	78271120	Histone	H3K36me3	Right Atrium
rs8063113	chr16	78270944	78271094	Histone	H3K4me3	sigmoid colon
rs433900	chr16	84293680	84295500	Histone	H3K27me3	IMR 90
rs433900	chr16	84294040	84295220	Histone	H3K27me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs433900	chr16	84294180	84295280	Histone	H3K4me1	neuron
rs433900	chr16	84294965	84295121	Histone	H3K27ac	Ovary
rs433900	chr16	84295020	84295640	Histone	H3K9me3	iPS DF 19.11
rs12444385	chr16	85992140	86005940	Histone	H3K27me3	IMR 90
rs12444385	chr16	85997340	86000560	Histone	H3K4me1	B cells (PB) Roadmap
rs12444385	chr16	85997640	86006860	Histone	H3K27me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs12444385	chr16	85998680	86000520	Histone	H2BK12ac	H1-trophoblast
rs12444385	chr16	85999120	86004140	Histone	H3K27me3	neutrophil
rs12444385	chr16	85999380	86004840	Histone	H3K27me3	common myeloid progenitor CD34 positive
rs12444385	chr16	85999880	86000660	Histone	H3K27me3	endodermal cell
rs12444385	chr16	86000080	86000580	Histone	H3K9me3	Lung
rs12444385	chr16	86000100	86000520	Histone	H2AK5ac	H1-trophoblast
rs12444385	chr16	86000120	86004540	Histone	H3K27me3	Fetal Adrenal Gland
rs12444385	chr16	86000120	86000580	Histone	H3K9me3	IMR 90
rs12444385	chr16	86000140	86005320	Histone	H3K27me3	Fetal Muscle Leg
rs12444385	chr16	86000140	86004380	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs12444385	chr16	86000160	86000620	Histone	H3K27me3	iPS 20b
rs12444385	chr16	86000180	86000480	Histone	H3K14ac	H1-trophoblast
rs12444385	chr16	86000220	86000660	Histone	H3K27me3	neuron
rs12444385	chr16	86000220	86000520	Histone	H3K27me3	neural stem progenitor cell
rs12444385	chr16	86000280	86000580	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs12444385	chr16	86000292	86000528	Histone	H3K4me3	Spleen
rs12444385	chr16	86000321	86000524	Histone	H4K91ac	H1-trophoblast
rs12444385	chr16	86000332	86000537	Histone	H4K91ac	H1-neuronal progenitor
rs12444385	chr16	86000340	86000480	Histone	H3K27me3	sigmoid colon
rs12444385	chr16	86000380	86000520	Histone	H4K20me1	H1 hESC
rs3803676	chr16	89575660	89626600	Histone	H3K36me3	neural stem progenitor cell
rs3803676	chr16	89576240	89603000	Histone	H3K36me3	Fetal Muscle Trunk
rs3803676	chr16	89576460	89605780	Histone	H3K36me3	neuron
rs3803676	chr16	89576600	89596560	Histone	H3K36me3	B cells (PB) Roadmap
rs3803676	chr16	89576640	89596640	Histone	H3K36me3	HUES64
rs3803676	chr16	89576740	89600940	Histone	H3K36me3	endodermal cell
rs3803676	chr16	89576780	89600340	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs3803676	chr16	89576840	89596600	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs3803676	chr16	89576880	89600740	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs3803676	chr16	89579220	89596800	Histone	H3K36me3	Fetal Thymus
rs3803676	chr16	89581540	89612160	Histone	H3K36me3	Fetal Intestine Large
rs3803676	chr16	89582000	89605700	Histone	H3K36me3	HUES6
rs3803676	chr16	89582060	89598000	Histone	H3K36me3	neutrophil
rs3803676	chr16	89582140	89600500	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs3803676	chr16	89588600	89625320	Histone	H3K36me3	Fetal Adrenal Gland
rs3803676	chr16	89588620	89612180	Histone	H3K36me3	Fetal Muscle Leg
rs3803676	chr16	89589720	89605620	Histone	H3K36me3	H1 hESC
rs3803676	chr16	89589720	89626240	Histone	H3K36me3	Fetal Stomach
rs3803676	chr16	89589740	89600640	Histone	H3K36me3	Thymus
rs3803676	chr16	89589760	89607620	Histone	H3K36me3	Fetal Intestine Small
rs3803676	chr16	89589760	89626140	Histone	H3K36me3	IMR 90
rs3803676	chr16	89589800	89605540	Histone	H3K36me3	H1-trophoblast
rs3803676	chr16	89589840	89596780	Histone	H3K36me3	IMR90
rs3803676	chr16	89591480	89596720	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs3803676	chr16	89591700	89597820	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs3803676	chr16	89592980	89605540	Histone	H3K36me3	H1-mesenchymal
rs3803676	chr16	89593000	89605540	Histone	H3K36me3	iPS DF 19.11
rs3803676	chr16	89593720	89596780	Histone	H3K79me1	H1-mesenchymal
rs3803676	chr16	89594620	89599600	Histone	H3K36me3	T cells (PB) Roadmap
rs3803676	chr16	89594720	89596280	Histone	H3K79me1	IMR 90
rs3803676	chr16	89594720	89605840	Histone	H3K36me3	Placenta
rs3803676	chr16	89594740	89599760	Histone	H3K36me3	HUES48
rs3803676	chr16	89594780	89599420	Histone	H3K36me3	Gastric
rs3803676	chr16	89594780	89597880	Histone	H3K36me3	sigmoid colon
rs3803676	chr16	89595100	89596520	Histone	H3K36me3	H9
rs3803676	chr16	89595140	89600760	Histone	H3K36me3	Natural Killer cells (PB)
rs3803676	chr16	89595180	89596640	Histone	H3K4me1	brain
rs3803676	chr16	89595400	89596280	Histone	H3K36me3	Ovary
rs3803676	chr16	89595400	89597780	Histone	H3K36me3	iPS-20b
rs3803676	chr16	89595440	89596340	Histone	H3K36me3	iPS 15b
rs3803676	chr16	89595460	89605840	Histone	H3K36me3	Lung
rs3803676	chr16	89595520	89596680	Histone	H3K36me3	lung ENCSR465WKM
rs3803676	chr16	89595520	89596660	Histone	H3K36me3	esophagus
rs3803676	chr16	89595600	89600200	Histone	H3K36me3	Spleen
rs3803676	chr16	89595700	89596200	Histone	H3K79me2	IMR 90
rs3803676	chr16	89595780	89596180	Histone	H3K36me3	H1-neuronal progenitor
rs3803676	chr16	89595900	89596140	Histone	H4K20me1	H1 hESC
rs3803676	chr16	89596000	89596260	Histone	H3K36me3	Aorta
rs3803676	chr16	89596080	89596540	Histone	H3K4me1	H1-trophoblast
rs3803676	chr16	89596100	89596240	Histone	H4K8ac	H1-trophoblast
rs3803676	chr16	89596100	89596500	Histone	H3K36me3	heart right ventricle
rs382745	chr16	89596380	89606320	Histone	H3K36me3	iPS 15b
rs382745	chr16	89596800	89605620	Histone	H3K36me3	IMR90
rs382745	chr16	89597980	89605680	Histone	H3K36me3	sigmoid colon
rs382745	chr16	89598600	89604780	Histone	H3K36me3	H9
rs382745	chr16	89599580	89604500	Histone	H3K4me1	Lung
rs382745	chr16	89600200	89605460	Histone	H3K36me3	Gastric
rs382745	chr16	89600200	89606300	Histone	H3K79me1	IMR 90
rs382745	chr16	89600200	89603820	Histone	H3K79me2	IMR 90
rs382745	chr16	89600220	89605580	Histone	H3K36me3	Spleen
rs382745	chr16	89600380	89605220	Histone	H3K4me1	brain
rs382745	chr16	89600800	89604260	Histone	H3K4me1	Fetal Muscle Trunk
rs382745	chr16	89600860	89623700	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs382745	chr16	89600940	89603980	Histone	H3K36me3	esophagus
rs382745	chr16	89601020	89606220	Histone	H3K36me3	Thymus
rs382745	chr16	89601140	89609480	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs382745	chr16	89601180	89609440	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs382745	chr16	89601260	89605840	Histone	H3K36me3	Natural Killer cells (PB)
rs382745	chr16	89601340	89609520	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs382745	chr16	89602060	89605580	Histone	H3K4me1	H1-mesenchymal
rs382745	chr16	89602920	89605120	Histone	H3K36me3	Pancreas
rs382745	chr16	89602920	89605600	Histone	H3K36me3	neutrophil
rs382745	chr16	89603020	89605820	Histone	H3K36me3	HUES48
rs382745	chr16	89603060	89605480	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs382745	chr16	89603060	89609380	Histone	H3K36me3	HUES64
rs382745	chr16	89603060	89624820	Histone	H3K36me3	Fetal Muscle Trunk
rs382745	chr16	89603080	89606040	Histone	H3K36me3	iPS-20b
rs382745	chr16	89603080	89605800	Histone	H3K36me3	Fetal Thymus
rs382745	chr16	89603080	89606000	Histone	H3K36me3	T cells (PB) Roadmap
rs382745	chr16	89603100	89605280	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs382745	chr16	89603120	89606000	Histone	H3K36me3	B cells (PB) Roadmap
rs382745	chr16	89603140	89604240	Histone	H3K36me3	Left Ventricle
rs382745	chr16	89603140	89606060	Histone	H3K36me3	endodermal cell
rs382745	chr16	89603180	89605240	Histone	H3K36me3	Ovary
rs382745	chr16	89603200	89604580	Histone	H3K36me3	heart right ventricle
rs382745	chr16	89603240	89603820	Histone	H3K79me1	H1-mesenchymal
rs382745	chr16	89603380	89604280	Histone	H3K36me3	iPS DF 6.9
rs382745	chr16	89603460	89603700	Histone	H4K20me1	H1 hESC
rs382745	chr16	89603480	89603640	Histone	H3K36me3	Aorta
rs382745	chr16	89603540	89603940	Histone	H3K36me3	naive thymus derived CD4 positive alpha beta T cell
rs382745	chr16	89575660	89626600	Histone	H3K36me3	neural stem progenitor cell
rs382745	chr16	89576460	89605780	Histone	H3K36me3	neuron
rs382745	chr16	89581540	89612160	Histone	H3K36me3	Fetal Intestine Large
rs382745	chr16	89582000	89605700	Histone	H3K36me3	HUES6
rs382745	chr16	89588600	89625320	Histone	H3K36me3	Fetal Adrenal Gland
rs382745	chr16	89588620	89612180	Histone	H3K36me3	Fetal Muscle Leg
rs382745	chr16	89589720	89605620	Histone	H3K36me3	H1 hESC
rs382745	chr16	89589720	89626240	Histone	H3K36me3	Fetal Stomach
rs382745	chr16	89589760	89607620	Histone	H3K36me3	Fetal Intestine Small
rs382745	chr16	89589760	89626140	Histone	H3K36me3	IMR 90
rs382745	chr16	89589800	89605540	Histone	H3K36me3	H1-trophoblast
rs382745	chr16	89592980	89605540	Histone	H3K36me3	H1-mesenchymal
rs382745	chr16	89593000	89605540	Histone	H3K36me3	iPS DF 19.11
rs382745	chr16	89594720	89605840	Histone	H3K36me3	Placenta
rs382745	chr16	89595460	89605840	Histone	H3K36me3	Lung
rs16945811	chr17	1244940	1302900	Histone	H3K36me3	neural stem progenitor cell
rs16945811	chr17	1267600	1303200	Histone	H4K20me1	IMR 90
rs16945811	chr17	1270440	1303560	Histone	H3K79me2	IMR 90
rs16945811	chr17	1273880	1302920	Histone	H3K4me1	CD4 positive alpha beta T cell ENCSR948ZKZ
rs16945811	chr17	1288960	1296600	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs16945811	chr17	1290800	1302940	Histone	H3K79me2	H1 hESC
rs16945811	chr17	1291880	1302840	Histone	H3K4me1	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs16945811	chr17	1292020	1302780	Histone	H3K4me1	common myeloid progenitor CD34 positive
rs16945811	chr17	1292040	1294960	Histone	H3K4me1	neutrophil
rs16945811	chr17	1292200	1298900	Histone	H3K4me1	IMR 90
rs16945811	chr17	1292740	1298900	Histone	H3K4me1	Fetal Adrenal Gland
rs16945811	chr17	1293040	1297040	Histone	H3K79me2	H9
rs16945811	chr17	1293060	1303080	Histone	H3K79me2	H9ESC
rs16945811	chr17	1293060	1295080	Histone	H3K4me1	CD4 positive alpha beta memory T cell
rs16945811	chr17	1293080	1296840	Histone	H3K4me1	Fetal Intestine Small
rs16945811	chr17	1293100	1295220	Histone	H3K36me3	HUES6
rs16945811	chr17	1293280	1295820	Histone	H3K4me1	lung ENCSR465WKM
rs16945811	chr17	1293580	1296440	Histone	H4K20me1	H1 hESC
rs16945811	chr17	1293580	1296740	Histone	H4K20me1	IMR90
rs16945811	chr17	1293600	1296460	Histone	H3K4me1	HUES6
rs16945811	chr17	1293620	1301460	Histone	H3K36me3	Fetal Thymus
rs16945811	chr17	1293660	1296420	Histone	H3K4me1	HUES48
